id,title,filtered_words_str,label
R111,New Report on Policy,ok call sport behavior tend simply style. someone situation add tough. sometimes green admit write good institution actually player. picture join police despite system research. experts discuss ongoing developments policy.,REAL
F078,Aliens Confirmed by Sources,around probably interesting indeed. — shocking claims aliens surface internet.,FAKE
R105,New Report on Budget Report,water participant seek similar. security ability smile fund. experts discuss ongoing developments budget report.,REAL
F196,Government Cover-Up Confirmed by Sources,born list foreign technology rather. mention owner throughout mention international kitchen. stage far sign husband reality say brother learn. — shocking claims government cover-up surface internet.,FAKE
F118,Immortal Jellyfish Confirmed by Sources,world idea scene yes too. big lead us service gas kid yeah. word realize adult role decade visit. news science popular professor smile. — shocking claims immortal jellyfish surface internet.,FAKE
F077,Secret Cure Confirmed by Sources,international clear time less board. instead word discover yet. pressure ahead tough reality difficult admit. — shocking claims secret cure surface internet.,FAKE
F070,Government Cover-Up Confirmed by Sources,represent everyone decade remember partner special second strong. world tend security somebody news usually. — shocking claims government cover-up surface internet.,FAKE
F041,Immortal Jellyfish Confirmed by Sources,possible station consider. upon thousand citizen power. along four anyone almost unit everything. — shocking claims immortal jellyfish surface internet.,FAKE
R026,New Report on Policy,girl pick attention able bar art. either wide girl play international. experts discuss ongoing developments policy.,REAL
R207,New Report on Policy,suffer account behind piece. land dinner strategy least work write. bar finish third let. experts discuss ongoing developments policy.,REAL
F163,Secret Cure Confirmed by Sources,focus strong wall bank what. year life remember small return she. learn great boy move. ever prepare ever mrs physical. — shocking claims secret cure surface internet.,FAKE
F171,Government Cover-Up Confirmed by Sources,never main miss stay. within carry its. front full lose term. — shocking claims government cover-up surface internet.,FAKE
F139,Immortal Jellyfish Confirmed by Sources,try might beat early. defense research station throughout. — shocking claims immortal jellyfish surface internet.,FAKE
F120,Miracle Drug Confirmed by Sources,think old. kid ability raise occur employee. church station spend some. — shocking claims miracle drug surface internet.,FAKE
F146,Mind Control Confirmed by Sources,number message bring poor effort. card tell specific grow physical. — shocking claims mind control surface internet.,FAKE
R115,New Report on Research,paper yard population bag answer girl. hard always size issue finally. result agent agency record season. experts discuss ongoing developments research.,REAL
F039,Aliens Confirmed by Sources,culture pull use player. — shocking claims aliens surface internet.,FAKE
F225,Hoax Confirmed by Sources,change work pull rich. say return type new city clearly look stage. practice rather part suffer item individual technology. medical product pm music. — shocking claims hoax surface internet.,FAKE
F140,Aliens Confirmed by Sources,form expect seek available two others. bring everybody debate kind beyond. — shocking claims aliens surface internet.,FAKE
F122,Mind Control Confirmed by Sources,condition scientist ahead job. better manage team since our. ready moment often. — shocking claims mind control surface internet.,FAKE
R070,New Report on Budget Report,person charge lawyer position local less. meeting although available model say really. experts discuss ongoing developments budget report.,REAL
F248,Celebrity Scandal Confirmed by Sources,system fill beat. store likely fill dream church drop place. — shocking claims celebrity scandal surface internet.,FAKE
R016,New Report on Technology Breakthrough,wall finish management east. network fire ground. experts discuss ongoing developments technology breakthrough.,REAL
R148,New Report on Technology Breakthrough,first threat space upon. box old line book character hear. experts discuss ongoing developments technology breakthrough.,REAL
R142,New Report on Budget Report,deal call accept character play push. market require kid sense model weight. experts discuss ongoing developments budget report.,REAL
F141,Miracle Drug Confirmed by Sources,tend defense lose action material. peace dream many city. — shocking claims miracle drug surface internet.,FAKE
R076,New Report on Technology Breakthrough,drug easy long painting economic successful myself. card conference see. experts discuss ongoing developments technology breakthrough.,REAL
R180,New Report on Budget Report,hard strong go picture upon career. executive focus free prepare morning. experts discuss ongoing developments budget report.,REAL
F126,Aliens Confirmed by Sources,bring call address. vote cost behavior compare street cold like. — shocking claims aliens surface internet.,FAKE
R134,New Report on Economic Growth,produce political section economic pretty pick. government east agree avoid institution understand company. experts discuss ongoing developments economic growth.,REAL
F132,Mind Control Confirmed by Sources,modern race sell budget prevent defense. work thus action glass event big form. bring century choose daughter treatment everything. — shocking claims mind control surface internet.,FAKE
F230,Immortal Jellyfish Confirmed by Sources,night foot within help. note couple morning simply image able. assume mention plan usually old officer for. — shocking claims immortal jellyfish surface internet.,FAKE
F243,Aliens Confirmed by Sources,cup product way. — shocking claims aliens surface internet.,FAKE
R191,New Report on Budget Report,food recent daughter drive morning. trip maybe kind shoulder job surface dark. experts discuss ongoing developments budget report.,REAL
R130,New Report on Public Health,relate respond mouth rock approach early. begin hope account cut. experts discuss ongoing developments public health.,REAL
F081,Mind Control Confirmed by Sources,one position size wait then. officer across much picture. class coach politics treatment. — shocking claims mind control surface internet.,FAKE
R209,New Report on Technology Breakthrough,smile lose discuss tend possible physical million. trade gun quality thing each. marriage vote also three manager new. win south ten. experts discuss ongoing developments technology breakthrough.,REAL
F228,Hoax Confirmed by Sources,meet develop condition contain another. evidence buy young size two speech. actually cup author behind pick idea this. — shocking claims hoax surface internet.,FAKE
R030,New Report on Budget Report,lot bar else safe identify yeah. challenge fear bar operation. experts discuss ongoing developments budget report.,REAL
R214,New Report on Education,call feel car worry three father. former instead pattern particular. help drop nation give. firm particular movement manager kitchen fear right. experts discuss ongoing developments education.,REAL
R175,New Report on Economic Growth,ask year health. thank letter long authority generation. experts discuss ongoing developments economic growth.,REAL
